,Ticker,Company,CIK,Name,Exchange,SIC,Business,Incorporated,IRS,Flag_3D,Flag_CAD,Flag_Materials,Flag_supply
750,EA,ELECTRONIC ARTS INC,712515,Electronic Arts Inc,NASDAQ,7372.0,CA,DE,942838567.0,0,202,292,True
751,EARN,ELLINGTON RESIDENTIAL,1560672,Ellington Residential Mortgage REIT,NYSE,6798.0,CT,MD,460687599.0,0,111,8,True
752,EAT,BRINKER INTERNATIONAL,703351,Brinker International Inc,NYSE,5812.0,TX,DE,751914582.0,0,152,26,True
753,EBAY,EBAY INC,1065088,Ebay Inc,NASDAQ,7389.0,CA,DE,770430924.0,0,456,25,True
754,EBF,ENNIS INC,33002,Ennis Inc,NYSE,2761.0,TX,TX,750256410.0,0,7,136,True
755,EBIX,EBIX INC,814549,Ebix Inc,NASDAQ,7373.0,GA,DE,770021975.0,0,538,16,True
756,EBS,EMERGENT BIOSOLUTIONS,1367644,Emergent Biosolutions Inc,NYSE,2834.0,MD,DE,141902018.0,0,9,480,True
757,EBSB,MERIDIAN BANCORP INC,1411974,Meridian Interstate Bancorp Inc,NASDAQ,6036.0,MA,,204652200.0,0,6,16,True
758,EBTC,ENTERPRISE BANCORP INC,1018399,Enterprise Bancorp Inc,NASDAQ,6022.0,MA,MA,,0,213,7,True
759,ECHO,ECHO GLOBAL LOGISTICS,721773,Electronic Clearing House Inc,NASDAQ,6099.0,CA,NV,930946274.0,0,0,49,True
760,ECHO,ECHO GLOBAL LOGISTICS,1426945,Echo Global Logistics Inc,NASDAQ,4731.0,IL,DE,205001120.0,0,101,20,True
761,ECL,ECOLAB INC,31462,Ecolab Inc,NYSE,2840.0,MN,DE,410231510.0,0,25,342,True
762,ECOL,US ECOLOGY INC,742126,US Ecology Inc,NASDAQ,4953.0,ID,DE,953889638.0,0,137,149,True
763,ECOM,CHANNELADVISOR CORP,1169652,Channeladvisor Corp,NYSE,7372.0,NC,DE,562257867.0,0,55,3,True
764,ECPG,ENCORE CAPITAL GROUP INC,1084961,Encore Capital Group Inc,NASDAQ,6153.0,CA,DE,481090909.0,0,31,72,True
765,ECR,ECLIPSE RESOURCES CORP,1300317,Ecc Capital Corp,NYSE,6798.0,CA,,841642470.0,0,0,1,False
766,ED,CONSOLIDATED EDISON INC,1047862,Consolidated Edison Inc,NYSE,4931.0,NY,NY,133965100.0,0,142,220,True
767,EDR,EDUCATION REALTY TRUST,1302343,Education Realty Trust Inc,NYSE,6798.0,TN,MD,201352180.0,0,530,52,True
768,EE,EL PASO ELECTRIC CO,31978,El Paso Electric Co,NYSE,4911.0,TX,TX,740607870.0,0,375,48,True
769,EEFT,EURONET WORLDWIDE INC,1029199,Euronet Worldwide Inc,NASDAQ,6099.0,KS,DE,742806888.0,0,322,21,True
770,EFII,ELECTRONICS FOR IMAGING,867374,Electronics For Imaging Inc,NASDAQ,3576.0,CA,DE,943086355.0,0,33,306,True
771,EFSC,ENTERPRISE FINL SERVICES,1025835,Enterprise Financial Services Corp,NASDAQ,6022.0,MO,DE,431706259.0,0,310,10,True
772,EFX,EQUIFAX INC,33185,Equifax Inc,NYSE,7320.0,GA,GA,580401110.0,0,25,59,True
773,EGBN,EAGLE BANCORP INC,1050441,Eagle Bancorp Inc,NASDAQ,6022.0,MD,MD,522061461.0,0,12,2,True
774,EGHT,8X8 INC NEW,1023731,8X8 Inc,NASDAQ,4813.0,CA,DE,770142404.0,0,47,70,True
775,EGL,ENGILITY HOLDINGS INC,1544229,Engility Holdings Inc,NYSE,8711.0,VA,DE,453854852.0,0,82,41,True
776,EGLE,EAGLE BULK SHIPPING INC,1322439,Eagle Bulk Shipping Inc,NASDAQ,4412.0,NY,,980450435.0,0,6,43,True
777,EGN,ENERGEN CORP,277595,Energen Corp,NYSE,1311.0,AL,AL,630757759.0,0,489,166,True
778,EGOV,NIC INC,1065332,Nic Inc,NASDAQ,8742.0,KS,CO,522077581.0,0,7,148,True
779,EGP,EASTGROUP PROPERTIES INC,49600,Eastgroup Properties Inc,NYSE,6798.0,MS,MD,132711135.0,0,430,0,True
780,EHTH,EHEALTH INC,1333493,Ehealth Inc,NASDAQ,6411.0,CA,DE,770470789.0,0,8,49,True
781,EIG,EMPLOYERS HOLDINGS INC,1379041,Employers Holdings Inc,NYSE,6331.0,NV,NV,43850065.0,0,198,1,True
782,EIGI,ENDURANCE INTERNATIONAL,1237746,Endurance International Group Holdings Inc,NASDAQ,7372.0,MA,DE,463044956.0,0,3,47,True
783,EIX,EDISON INTERNATIONAL,827052,Edison International,NYSE,4911.0,CA,CA,954137452.0,0,613,594,True
784,EL,ESTEE LAUDER COMPANIES,1001250,Estee Lauder Companies Inc,NYSE,2844.0,NY,DE,112408943.0,0,220,315,True
785,ELGX,ENDOLOGIX INC,1013606,Endologix Inc,NASDAQ,3841.0,CA,DE,680328265.0,0,227,96,True
786,ELLI,ELLIE MAE INC,1122388,Ellie Mae Inc,NYSE,7372.0,CA,DE,,0,169,0,True
787,ELS,EQUITY LIFESTYLE PROP,895417,Equity Lifestyle Properties Inc,NYSE,6798.0,IL,MD,363857664.0,0,262,38,True
788,ELY,CALLAWAY GOLF CO,837465,Callaway Golf Co,NYSE,3949.0,CA,DE,953797580.0,0,225,290,True
789,EMCI,EMC INS GROUP INC,356130,Emc Insurance Group Inc,NASDAQ,6331.0,IA,IA,426234555.0,0,164,9,True
790,EME,EMCOR GROUP INC,105634,Emcor Group Inc,NYSE,1731.0,CT,DE,112125338.0,0,135,401,True
791,EME,EMCOR GROUP INC,930835,Edison Mission Energy,NYSE,4911.0,CA,DE,954031807.0,0,287,176,True
792,EMKR,EMCORE CORP,808326,Emcore Corp,NASDAQ,3674.0,NM,NJ,222746503.0,0,191,331,True
793,EML,EASTERN CO,31107,Eastern Co,NASDAQ,3420.0,CT,CT,60330020.0,0,6,294,True
794,EMN,EASTMAN CHEMICAL CO,915389,Eastman Chemical Co,NYSE,2821.0,TN,DE,621539359.0,0,269,1330,True
795,EMR,EMERSON ELECTRIC CO,32604,Emerson Electric Co,NYSE,3600.0,MO,MO,430259330.0,0,147,422,True
796,ENDP,ENDO INTERNATIONAL PLC,1100962,Endo Health Solutions Inc,NASDAQ,2834.0,PA,DE,134022871.0,0,333,539,True
797,ENOC,ENERNOC INC,1244937,Enernoc Inc,NASDAQ,7370.0,MA,DE,870698303.0,0,25,30,True
798,ENR,ENERGIZER HOLDINGS INC,1096752,Energizer Holdings Inc,NYSE,3690.0,MO,MO,431863181.0,0,515,366,True
799,ENS,ENERSYS INC,1289308,Enersys,NYSE,5063.0,PA,DE,233058564.0,0,83,330,True
800,ENSG,ENSIGN GROUP INC,1125376,Ensign Group Inc,NASDAQ,8051.0,CA,,330861263.0,0,244,148,True
801,ENT,GLOBAL EAGLE ENTMT INC,1512077,Global Eagle Entertainment Inc,NASDAQ,4899.0,CA,DE,,0,119,24,True
802,ENTA,ENANTA PHARMACEUTICALS,1177648,Enanta Pharmaceuticals Inc,NASDAQ,2834.0,MA,DE,,0,14,48,True
803,ENTG,ENTEGRIS INC,1101302,Entegris Inc,NASDAQ,3089.0,MA,DE,411941551.0,0,227,1400,True
804,ENV,ENVESTNET INC,1337619,Envestnet Inc,NYSE,7389.0,IL,DE,201409613.0,0,12,32,True
805,ENZ,ENZO BIOCHEM INC,316253,Enzo Biochem Inc,NYSE,8071.0,NY,NY,132866202.0,0,6,190,True
806,EOG,EOG RESOURCES INC,821189,Eog Resources Inc,NYSE,1311.0,TX,DE,470684736.0,0,65,85,True
807,EPAM,EPAM SYSTEMS INC,1352010,Epam Systems Inc,NYSE,7371.0,PA,DE,223536104.0,0,55,14,True
808,EPAY,BOTTOMLINE TECHNOLOGIES,1073349,Bottomline Technologies Inc,NASDAQ,7372.0,NH,DE,20433924.0,0,81,86,True
809,EPE,EP ENERGY CORPORATION,1324592,Enterprise GP Holdings LP,NYSE,4922.0,TX,DE,134297064.0,0,0,60,False
810,EPE,EP ENERGY CORPORATION,1584952,Ep Energy Corp,NYSE,1311.0,TX,DE,463472728.0,0,0,11,True
811,EPM,EVOLUTION PETROLEUM CORP,1006655,Evolution Petroleum Corp,NYSE MKT,1311.0,TX,NV,411781991.0,0,158,37,True
812,EPR,EPR PROPERTIES,1045450,Epr Properties,NYSE,6798.0,MO,MD,431790877.0,0,1022,12,True
813,EPZM,EPIZYME INC,1571498,Epizyme Inc,NASDAQ,2834.0,MA,DE,261349956.0,0,5,24,True
814,EQIX,EQUINIX INC,1101239,Equinix Inc,NASDAQ,4813.0,CA,DE,770487526.0,0,19,279,True
815,EQR,EQUITY RESIDENTIAL,906107,Equity Residential,NYSE,6798.0,IL,MD,363877868.0,0,724,75,True
816,EQT,EQT CORPORATION,33213,Eqt Corp,NYSE,1311.0,PA,PA,250464690.0,0,19,60,True
817,ERA,ERA GROUP INC,1525221,Era Group Inc,NYSE,4522.0,TX,,721455213.0,0,129,26,True
818,ERI,ELDORADO RESORTS INC,854852,Emrise Corp,NYSE ARCA,3679.0,NC,DE,770226211.0,0,83,232,True
819,ERIE,ERIE INDEMNITY CO,922621,Erie Indemnity Co,NASDAQ,6411.0,PA,PA,250466020.0,0,222,22,True
820,ERII,ENERGY RECOVERY INC,1421517,Energy Recovery Inc,NASDAQ,3559.0,CA,DE,10616867.0,0,8,239,True
821,ES,EVERSOURCE ENERGY,1393744,Energysolutions Inc,NYSE,4955.0,UT,DE,61782005.0,0,227,1221,True
822,ESCA,ESCALADE INC,33488,Escalade Inc,NASDAQ,3949.0,IN,IN,132739290.0,0,3,240,True
823,ESE,ESCO TECHNOLOGIES INC,866706,Esco Technologies Inc,NYSE,3669.0,MO,MO,431554045.0,0,8,410,True
824,ESGR,ENSTAR GROUP LIMITED,55820,Enstar Group Inc,NASDAQ,6799.0,AL,GA,630590560.0,0,0,0,False
825,ESGR,ENSTAR GROUP LIMITED,1363829,Enstar Group LTD,NASDAQ,6331.0,D0,D0,999999999.0,0,28,22,True
826,ESIO,ELECTRO SCIENTIFIC INDS,726514,Electro Scientific Industries Inc,NASDAQ,3690.0,OR,OR,930370304.0,0,202,327,True
827,ESL,ESTERLINE TECHNOLOGIES,33619,Esterline Technologies Corp,NYSE,3823.0,WA,DE,132595091.0,0,55,1470,True
828,ESNT,ESSENT GROUP LTD,1448893,Essent Group LTD,NYSE,6351.0,D0,,980673656.0,0,3,3,True
829,ESPR,ESPERION THERAPEUTICS,1066745,Esperion Therapeutics Inc,NASDAQ,2834.0,MI,DE,383419139.0,0,0,51,False
830,ESPR,ESPERION THERAPEUTICS,1434868,Esperion Therapeutics Inc,NASDAQ,2834.0,MI,DE,,0,2,8,True
831,ESRT,EMPIRE STATE REALTY,1541401,Empire State Realty Trust Inc,NYSE,6798.0,NY,MD,371645259.0,0,147,15,True
832,ESRX,EXPRESS SCRIPTS HOLD CO,885721,Express Scripts Inc,NASDAQ,5912.0,MO,DE,431420563.0,0,1,66,True
833,ESRX,EXPRESS SCRIPTS HOLD CO,1532063,Express Scripts Holding Co,NASDAQ,5912.0,MO,DE,452884094.0,0,128,8,True
834,ESS,ESSEX PROPERTY TRUST INC,920522,Essex Property Trust Inc,NYSE,6798.0,CA,MD,770369576.0,0,11,36,True
835,ESSA,ESSA BANCORP INC,1382230,Essa Bancorp Inc,NASDAQ,6036.0,PA,PA,,0,181,9,True
836,ESV,ENSCO PLC,314808,Ensco PLC,NYSE,1381.0,X0,,980635229.0,0,272,58,True
837,ESXB,COMMUNITY BANKERS TRUST,1323648,Community Bankers Trust Corp,NASDAQ,6022.0,VA,DE,202652949.0,0,19,12,True
838,ETFC,E TRADE FINANCIAL CORP,1015780,E Trade Financial Corp,NASDAQ,6035.0,NY,DE,942844166.0,0,93,37,True
839,ETH,ETHAN ALLEN INTERIORS,896156,Ethan Allen Interiors Inc,NYSE,2511.0,CT,DE,61275288.0,0,76,393,True
840,ETM,ENTERCOM COMMUNICATIONS,1067837,Entercom Communications Corp,NYSE,4832.0,PA,PA,231701044.0,0,7,4,True
841,ETN,EATON CORP PLC,31277,Eaton Corp,NYSE,3590.0,OH,OH,340196300.0,0,150,237,True
842,ETN,EATON CORP PLC,1551182,Eaton Corp PLC,NYSE,3590.0,L2,,,0,138,93,True
843,ETR,ENTERGY CORP,65984,Entergy Corp,NYSE,4911.0,LA,DE,721229752.0,0,310,524,True
844,EV,EATON VANCE CORP,350797,Eaton Vance Corp,NYSE,6282.0,MA,MD,42718215.0,0,16,15,True
845,EVBN,EVANS BANCORP INC,842518,Evans Bancorp Inc,NYSE MKT,6021.0,NY,NY,161332767.0,0,9,8,True
846,EVC,ENTRAVISION COMM,1109116,Entravision Communications Corp,NYSE,4833.0,CA,DE,954783236.0,0,8,39,True
847,EVHC,ENVISION HEALTHCARE CORP,1578318,Envision Healthcare Holdings Inc,NYSE,8062.0,CO,DE,450832318.0,0,2,4,True
848,EVR,EVERCORE PARTNERS,1360901,Evercore Partners Inc,NYSE,6282.0,NY,DE,204748747.0,0,120,31,True
849,EVTC,EVERTEC INC,1559865,Evertec Inc,NYSE,7374.0,PR,PR,660783622.0,0,15,3,True
850,EW,EDWARDS LIFESCIENCES,1099800,Edwards Lifesciences Corp,NYSE,3842.0,CA,DE,364316614.0,0,10,396,True
851,EWBC,EAST WEST BANCORP INC,1069157,East West Bancorp Inc,NASDAQ,6022.0,CA,,954703316.0,0,19,0,True
852,EXA,EXA CORP,890264,Exa Corp,NASDAQ,7372.0,MA,MA,,0,12,4,True
853,EXAC,EXACTECH INC,913165,Exactech Inc,NASDAQ,3842.0,FL,FL,592603930.0,0,85,269,True
854,EXAS,EXACT SCIENCES CORP,1124140,Exact Sciences Corp,NASDAQ,8731.0,WI,DE,204782291.0,0,3,169,True
855,EXC,EXELON CORP,1109357,Exelon Corp,NYSE,4931.0,IL,PA,232990190.0,0,43,614,True
856,EXEL,EXELIXIS INC,939767,Exelixis Inc,NASDAQ,8731.0,CA,DE,43257395.0,0,131,458,True
857,EXLS,EXLSERVICE HOLDINGS INC,1297989,Exlservice Holdings Inc,NASDAQ,7389.0,X1,DE,820572194.0,0,20,135,True
858,EXP,EAGLE MATERIALS INC,918646,Eagle Materials Inc,NYSE,3241.0,TX,DE,752520779.0,0,7,2954,True
859,EXPD,EXPEDITORS INTL OF WASH,746515,Expeditors International Of Washington Inc,NASDAQ,4731.0,WA,WA,911069248.0,0,163,10,True
860,EXPE,EXPEDIA INC,1095357,Expedia Inc,NASDAQ,4700.0,WA,WA,911996083.0,0,0,9,True
861,EXPE,EXPEDIA INC,1324424,Expedia Inc,NASDAQ,4700.0,WA,DE,202705720.0,0,19,2,True
862,EXPO,EXPONENT INC,851520,Exponent Inc,NASDAQ,8742.0,CA,DE,770218904.0,0,1,249,True
863,EXPR,EXPRESS INC,1483510,Express Inc,NYSE,5600.0,OH,,262828128.0,0,467,42,True
864,EXR,EXTRA SPACE STORAGE INC,1289490,Extra Space Storage Inc,NYSE,6798.0,UT,MD,201076777.0,0,12,183,True
865,EXTR,EXTREME NETWORKS INC,1078271,Extreme Networks Inc,NASDAQ,3576.0,CA,DE,770430270.0,0,1613,167,True
866,EXXI,ENERGY XXI GULF COAST,1343719,Energy XXI Bermuda LTD,NASDAQ,1382.0,D0,D0,,0,34,37,True
867,EZPW,EZCORP INC,876523,Ezcorp Inc,NASDAQ,5900.0,TX,DE,742540145.0,0,362,15,True
868,F,FORD MOTOR CO,37996,Ford Motor Co,NYSE,3711.0,MI,DE,380549190.0,0,917,442,True
869,FAF,FIRST AMERICAN FINL CORP,1472787,First American Financial Corp,NYSE,6361.0,CA,DE,261911571.0,0,16,6,True
870,FANG,DIAMONDBACK ENERGY INC,1539838,Diamondback Energy Inc,NASDAQ,1311.0,TX,DE,,0,218,14,True
871,FARM,FARMER BROS CO,34563,Farmer Brothers Co,NASDAQ,2090.0,CA,CA,950725980.0,0,293,218,True
872,FARO,FARO TECHNOLOGIES INC,917491,Faro Technologies Inc,NASDAQ,3829.0,FL,FL,593157093.0,0,265,177,True
873,FAST,FASTENAL CO,815556,Fastenal Co,NASDAQ,5200.0,MN,MN,410948415.0,0,213,52,True
874,FATE,FATE THERAPEUTICS INC,1434316,Fate Therapeutics Inc,NASDAQ,2836.0,CA,DE,,0,4,19,True
875,FB,FACEBOOK INC,1326801,Facebook Inc,NASDAQ,7370.0,CA,,201665019.0,0,231,2,True
876,FBC,FLAGSTAR BANCORP INC,1033012,Flagstar Bancorp Inc,NYSE,6035.0,MI,MI,383150651.0,0,549,15,True
877,FBHS,FORTUNE BRDS HOME & SEC,1519751,Fortune Brands Home & Security Inc,NYSE,1520.0,IL,DE,621411546.0,0,11,213,True
878,FBIZ,FIRST BUSINESS FINL SVCS,1305399,First Business Financial Services Inc,NASDAQ,6022.0,,,391576570.0,0,0,16,False
879,FBIZ,FIRST BUSINESS FINL SVCS,1521951,First Business Financial Services Inc,NASDAQ,6022.0,WI,WI,391576570.0,0,206,5,True
880,FBMS,FIRST BANCSHARES INC MS,947559,First Bancshares Inc,NASDAQ,6021.0,MS,MS,640862173.0,0,38,0,True
881,FBNC,FIRST BANCORP NC,811589,First Bancorp,NASDAQ,6022.0,NC,NC,561421916.0,0,8,8,True
882,FBNK,FIRST CONN BANCORP INC,1511198,First Connecticut Bancorp Inc,NASDAQ,6036.0,CT,MD,,0,4,4,True
883,FBP,FIRST BANCORP PR,1057706,First Bancorp,NYSE,6022.0,PR,PR,660561882.0,0,14,14,True
884,FC,FRANKLIN COVEY CO,886206,Franklin Covey Co,NYSE,8741.0,UT,UT,870401551.0,0,13,406,True
885,FCB,FCB FINANCIAL HOLDINGS,1027280,Falmouth Bancorp Inc,,6035.0,MA,DE,43337685.0,0,0,0,False
886,FCBC,FIRST CMNTY BANCSHAR,859070,First Community Bancshares Inc,NASDAQ,6022.0,VA,NV,550694814.0,0,41,2,True
887,FCF,FIRST COMMONWLTH FINL,712537,First Commonwealth Financial Corp,NYSE,6021.0,PA,PA,251428528.0,0,80,19,True
888,FCFS,FIRSTCASH INC,840489,First Cash Financial Services Inc,NASDAQ,5900.0,TX,DE,752237318.0,0,137,14,True
889,FCH,FELCOR LODGING TRUST INC,923603,Felcor Lodging Trust Inc,NYSE,6798.0,TX,MD,752541756.0,0,519,95,True
890,FCN,FTI CONSULTING INC,887936,Fti Consulting Inc,NYSE,8742.0,MD,MD,521261113.0,0,82,44,True
891,FCNCA,FIRST CITIZENS BANCSHRS,798941,First Citizens Bancshares Inc,NASDAQ,6022.0,NC,DE,561528994.0,0,913,123,True
892,FCX,FREEPORT-MCMORAN INC,831259,Freeport Mcmoran Copper & Gold Inc,NYSE,1000.0,AZ,DE,742480931.0,0,647,777,True
893,FDC,FIRST DATA CORPORATION,883980,First Data Corp,,7374.0,GA,DE,470731996.0,0,90,80,True
894,FDEF,FIRST DEFIANCE FINANCIAL,946647,First Defiance Financial Corp,NASDAQ,6035.0,OH,OH,341803915.0,0,17,2,True
895,FDP,FRESH DEL MONTE PRODUCE,1047340,Fresh Del Monte Produce Inc,NYSE,100.0,FL,E9,,0,338,426,True
896,FDS,FACTSET RESEARCH SYSTEMS,1013237,Factset Research Systems Inc,NYSE,7370.0,CT,DE,133362547.0,0,18,27,True
897,FDX,FEDEX CORP,1048911,Fedex Corp,NYSE,4513.0,TN,DE,621721435.0,0,28,75,True
898,FE,FIRSTENERGY CORP,1031296,Firstenergy Corp,NYSE,4911.0,OH,OH,341843785.0,0,713,258,True
899,FELE,FRANKLIN ELECTRIC CO,38725,Franklin Electric Co Inc,NASDAQ,3621.0,IN,IN,350827455.0,0,255,242,True
900,FET,FORUM ENERGY TECH,1401257,Forum Energy Technologies Inc,NYSE,3533.0,TX,DE,611488595.0,0,147,150,True
901,FEYE,FIREEYE INC,1370880,Fireeye Inc,NASDAQ,3577.0,CA,DE,201548921.0,0,44,2,True
902,FF,FUTUREFUEL CORPORATION,1337298,Futurefuel Corp,NYSE,2860.0,MO,DE,203340900.0,0,11,353,True
903,FFBC,FIRST FINANCIAL BANCORP,708955,First Financial Bancorp,NASDAQ,6021.0,OH,OH,311042001.0,0,383,5,True
904,FFG,FBL FINANCIAL GROUP INC,1012771,FBL Financial Group Inc,NYSE,6311.0,IA,IA,421411715.0,0,1505,11,True
905,FFIC,FLUSHING FINANCIAL CORP,923139,Flushing Financial Corp,NASDAQ,6022.0,NY,DE,113209278.0,0,10,0,True
906,FFIN,FIRST FINL BANKSHARES,36029,First Financial Bankshares Inc,NASDAQ,6022.0,TX,TX,750944023.0,0,8,13,True
907,FFIV,F5 NETWORKS INC,1048695,F5 Networks Inc,NASDAQ,3576.0,WA,WA,911714307.0,0,172,175,True
908,FFKT,FARMERS CAPITAL BK CORP,713095,Farmers Capital Bank Corp,NASDAQ,6021.0,KY,KY,611017851.0,0,15,0,True
909,FFNW,FIRST FINL NORTHWEST,1401564,First Financial Northwest Inc,NASDAQ,6036.0,WA,,260610707.0,0,198,17,True
910,FGL,FIDELITY & GUARANTY,1585064,Fidelity & Guaranty Life,NYSE,6311.0,MD,DE,463489149.0,0,89,3,True
911,FHN,FIRST HORIZON NATL CORP,36966,First Horizon National Corp,NYSE,6021.0,TN,TN,620803242.0,0,26,17,True
912,FI,FRANK'S INTERNATIONAL,1575828,Franks International NV,NYSE,1389.0,P7,P7,981107145.0,0,24,63,True
913,FIBK,FIRST INTST BANCSYSTEM,860413,First Interstate Bancsystem Inc,NASDAQ,6022.0,MT,MT,810331430.0,0,336,13,True
914,FICO,FAIR ISAAC CORP,814547,Fair Isaac Corp,NYSE,7389.0,CA,DE,941499887.0,0,209,39,True
915,FII,FEDERATED INVESTORS INC,1056288,Federated Investors Inc,NYSE,6282.0,PA,PA,251111467.0,0,201,14,True
916,FINL,FINISH LINE INC,886137,Finish Line Inc,NASDAQ,5661.0,IN,IN,351537210.0,0,39,20,True
917,FIS,FIDELITY NATL INFO SVCS,1136893,Fidelity National Information Services Inc,NYSE,7389.0,FL,,371490331.0,0,238,4,True
918,FISI,FINANCIAL INSTNS INC,862831,Financial Institutions Inc,NASDAQ,6021.0,NY,NY,160816610.0,0,8,29,True
919,FISV,FISERV INC,798354,Fiserv Inc,NASDAQ,7374.0,WI,WI,391506125.0,0,50,37,True
920,FIT,FITBIT INC,34136,Fab Industries Trust,,2250.0,NY,DE,132581181.0,0,0,0,False
921,FIT,FITBIT INC,886432,Health Fitness Corp,NYSE,7900.0,MN,MN,411580506.0,0,0,49,False
922,FITB,FIFTH THIRD BANCORP,35527,Third Bancorp Fifth,NASDAQ,6022.0,OH,OH,310854434.0,0,211,24,True
923,FIVE,FIVE BELOW,1177609,Five Below Inc,NASDAQ,5331.0,PA,PA,,0,94,38,True
924,FIX,COMFORT SYSTEMS USA INC,1035983,Comfort Systems USA Inc,NYSE,1731.0,TX,,760526487.0,0,16,305,True
925,FIZZ,NATIONAL BEVERAGE CORP,69891,National Beverage Corp,NASDAQ,2086.0,FL,DE,592605822.0,0,8,305,True
926,FL,FOOT LOCKER INC,850209,Foot Locker Inc,NYSE,5661.0,NY,NY,133513936.0,0,81,12,True
927,FLDM,FLUIDIGM CORP,1162194,Fluidigm Corp,NASDAQ,3826.0,CA,DE,770513190.0,0,146,205,True
928,FLIC,FIRST LONG ISLAND CORP,740663,First Of Long Island Corp,NASDAQ,6021.0,NY,NY,112672906.0,0,8,3,True
929,FLIR,FLIR SYSTEMS INC,354908,Flir Systems Inc,NASDAQ,3812.0,OR,OR,930708501.0,0,175,302,True
930,FLO,FLOWERS FOODS INC,1128928,Flowers Foods Inc,NYSE,2000.0,GA,GA,582582379.0,0,58,455,True
931,FLOW,SPX FLOW INC,713002,Flow International Corp,NASDAQ,3569.0,WA,WA,911104842.0,0,139,193,True
932,FLR,FLUOR CORP,1124198,Fluor Corp,NYSE,1600.0,TX,DE,330927079.0,0,4,201,True
933,FLS,FLOWSERVE CORP,30625,Flowserve Corp,NYSE,3561.0,TX,NY,310267900.0,0,355,386,True
934,FLT,FLEETCOR TECHNOLOGIES,1144879,Flight Safety Technologies Inc,NYSE,3812.0,CT,NV,954863690.0,0,0,0,False
935,FLT,FLEETCOR TECHNOLOGIES,1175454,Fleetcor Technologies Inc,NYSE,7389.0,GA,DE,,0,4,2,True
936,FLWS,1-800 FLOWERS COM,1084869,1 800 Flowers Com Inc,NASDAQ,5990.0,NY,DE,113117311.0,0,4,140,True
937,FLXS,FLEXSTEEL INDUSTRIES INC,37472,Flexsteel Industries Inc,NASDAQ,2510.0,IA,MN,420442319.0,0,83,105,True
938,FMAO,FARMERS & MERCHANTS BNCP,792966,Farmers & Merchants Bancorp Inc,OTCBB,6035.0,OH,OH,341469491.0,0,6,12,True
939,FMBH,FIRST MID ILL BANCSHARES,700565,First Mid Illinois Bancshares Inc,OTCBB,6022.0,IL,DE,371103704.0,0,543,16,True
940,FMBI,FIRST MIDWEST BANCORP,702325,First Midwest Bancorp Inc,NASDAQ,6021.0,IL,DE,363161078.0,0,128,63,True
941,FMC,FMC CORP,37785,FMC Corp,NYSE,2800.0,PA,DE,940479804.0,0,568,458,True
942,FMI,FOUNDATION MEDICINE INC,854856,Franklin Multi Income Trust,NASDAQ,,CA,CA,943111137.0,0,0,0,False
943,FMI,FOUNDATION MEDICINE INC,1488613,Foundation Medicine Inc,NASDAQ,8071.0,MA,DE,271316416.0,0,0,45,True
944,FMNB,FARMERS NATL BANC CORP,709337,Farmers National Banc Corp,NASDAQ,6022.0,OH,OH,341371693.0,0,22,6,True
945,FN,FABRINET,1408710,Fabrinet,NYSE,3661.0,W1,E9,,0,2,337,True
946,FNB,FNB CORP,37808,FNB Corp,NYSE,6021.0,PA,FL,251255406.0,0,37,18,True
947,FNBG,FNB BANCORP,1163199,FNB Bancorp,OTC,6022.0,CA,,922115369.0,0,180,14,True
948,FNF,FNF GROUP,809398,Fidelity National Financial Inc,NYSE,6361.0,FL,DE,860498599.0,0,0,14,False
949,FNGN,FINANCIAL ENGINES INC,1430592,Financial Engines Inc,NASDAQ,6282.0,CA,DE,943250323.0,0,7,242,True
950,FNHC,FEDERATED NATL HOLDING,1069996,Federated National Holding Co,NASDAQ,6331.0,FL,FL,650248866.0,0,22,3,True
951,FNLC,FIRST BANCORP INC,765207,First Bancorp Inc,NASDAQ,6021.0,ME,ME,10404322.0,0,328,5,True
952,FNSR,FINISAR CORP,1094739,Finisar Corp,NASDAQ,3674.0,CA,DE,943038428.0,0,336,141,True
953,FOE,FERRO CORP,35214,Ferro Corp,NYSE,2851.0,OH,OH,340217820.0,0,19,2281,True
954,FOLD,AMICUS THERAPEUTICS INC,1178879,Amicus Therapeutics Inc,NASDAQ,2834.0,NJ,DE,200422823.0,0,3,258,True
955,FONR,FONAR CORP,355019,Fonar Corp,NASDAQ,3845.0,NY,DE,112464137.0,0,7,43,True
956,FORM,FORMFACTOR INC,1039399,Formfactor Inc,NASDAQ,3674.0,CA,DE,133711155.0,0,189,440,True
957,FORR,FORRESTER RESEARCH INC,1023313,Forrester Research Inc,NASDAQ,8700.0,MA,DE,42797789.0,0,30,107,True
958,FOSL,FOSSIL GROUP INC,883569,Fossil Group Inc,NASDAQ,3873.0,TX,DE,752018505.0,0,84,409,True
959,FOX,21ST CENTURY FOX CL B,1068002,Fox Entertainment Group Inc,NASDAQ,7812.0,NY,DE,954066193.0,0,0,13,False
960,FOXF,FOX FACTORY HOLDING CORP,1424929,Fox Factory Holding Corp,NASDAQ,3751.0,CA,DE,,0,5,86,True
961,FPI,FARMLAND PARTNERS INC,1356750,First Trust Tax-advantaged Preferred Income Fund,NYSE MKT,,IL,MA,,0,0,0,False
962,FPO,FIRST POTOMAC REALTY TR,1254595,First Potomac Realty Trust,NYSE,6798.0,MD,MD,371470730.0,0,35,128,True
